id_venda;id_cliente;id_produto;categoria;subcategoria;quantidade;custo_unitario;preco_unitario;receita;lucro;forma_pagamento;canal_venda;regiao;estado;data_venda;ano;mes;anomes
186;79138;9570;Móveis;Sofás;4;120,24;162,43;649,72;168,76;Cartão Crédito;Loja Física;Sul;GO;2020-02-05;2020;2;202002
187;36892;7736;Eletrônicos;Celulares;6;216,5;505,1;3030,6;1731,6;Dinheiro;Loja Física;Centro-Oeste;CE;2017-09-19;2017;9;201709
188;72842;1539;Escritório;Papelaria;9;441,26;640,44;5763,96;1792,62;Dinheiro;Loja Física;Norte;SC;2017-05-18;2017;5;201705
189;13238;6933;Eletrônicos;Celulares;2;315,59;444,14;888,28;257,1;Cartão Débito;Marketplace;Sul;AM;2020-05-14;2020;5;202005
190;85404;6691;Escritório;Papelaria;2;474,89;858,3;1716,6;766,82;Cartão Débito;Loja Física;Norte;PR;2017-07-28;2017;7;201707
191;58193;9722;Alimentos;Congelados;7;133,02;204,89;1434,23;503,09;Boleto;E-commerce;Nordeste;AM;2017-01-31;2017;1;201701
192;36561;1934;Eletrônicos;Notebooks;10;189,81;327,58;3275,8;1377,7;PIX;Loja Física;Nordeste;GO;2019-07-05;2019;7;201907
193;43075;7893;Escritório;Papelaria;9;177,62;409,48;3685,32;2086,74;PIX;Loja Física;Nordeste;RJ;2020-02-28;2020;2;202002
194;14989;2852;Vestuário;Calças;1;93,23;119,06;119,06;25,83;PIX;E-commerce;Nordeste;CE;2021-02-25;2021;2;202102
195;62397;9612;Móveis;Cadeiras;1;81,99;129,59;129,59;47,6;Cartão Crédito;Loja Física;Norte;RJ;2023-12-30;2023;12;202312
196;64221;4255;Alimentos;Snacks;6;448,39;803,76;4822,56;2132,22;Cartão Débito;Marketplace;Norte;GO;2020-08-11;2020;8;202008
197;99863;9438;Eletrônicos;TVs;7;161,53;325,12;2275,84;1145,13;PIX;E-commerce;Sudeste;PR;2020-08-06;2020;8;202008
198;50989;4274;Eletrônicos;TVs;6;416,34;946,94;5681,64;3183,6;Cartão Débito;Marketplace;Sudeste;RJ;2015-01-25;2015;1;201501
199;67901;7152;Alimentos;Snacks;9;269,32;612,2;5509,8;3085,92;Boleto;E-commerce;Sudeste;CE;2019-10-20;2019;10;201910
200;56757;2163;Alimentos;Snacks;3;374,29;898,21;2694,63;1571,76;PIX;Loja Física;Sudeste;PR;2020-05-22;2020;5;202005
201;61337;3668;Eletrônicos;Notebooks;3;345,78;699,94;2099,82;1062,48;Boleto;E-commerce;Sul;SP;2022-11-21;2022;11;202211
202;89174;9445;Alimentos;Mercearia;6;203,75;436,75;2620,5;1398;Cartão Crédito;Marketplace;Norte;RS;2018-12-22;2018;12;201812
203;84278;7551;Vestuário;Camisetas;7;135,88;176,49;1235,43;284,27;PIX;Loja Física;Norte;MT;2023-03-29;2023;3;202303
204;55861;7568;Móveis;Cadeiras;10;487,53;1180,71;11807,1;6931,8;Dinheiro;Marketplace;Norte;PR;2022-06-12;2022;6;202206
205;21767;7894;Vestuário;Camisetas;8;85,51;174,99;1399,92;715,84;Dinheiro;Loja Física;Nordeste;PE;2015-12-02;2015;12;201512
206;63558;6541;Móveis;Mesas;9;427,5;999,55;8995,95;5148,45;Boleto;E-commerce;Nordeste;RJ;2020-01-02;2020;1;202001
207;11054;7835;Vestuário;Camisetas;1;23,02;57,24;57,24;34,22;Dinheiro;Marketplace;Sul;PR;2020-02-03;2020;2;202002
208;81042;7543;Alimentos;Snacks;8;292,73;650,09;5200,72;2858,88;Cartão Crédito;Marketplace;Centro-Oeste;PA;2016-01-19;2016;1;201601
209;97133;3499;Alimentos;Bebidas;7;21,72;53,65;375,55;223,51;Dinheiro;E-commerce;Norte;AM;2016-01-23;2016;1;201601
210;70148;6086;Alimentos;Mercearia;2;257,01;494,14;988,28;474,26;Cartão Crédito;E-commerce;Sudeste;PA;2015-11-22;2015;11;201511
211;79648;8776;Alimentos;Bebidas;10;136,16;328,01;3280,1;1918,5;PIX;Marketplace;Norte;MT;2022-07-31;2022;7;202207
212;58426;7028;Escritório;Papelaria;10;15,96;29,95;299,5;139,9;Cartão Débito;E-commerce;Sudeste;MG;2023-01-05;2023;1;202301
213;73947;8073;Alimentos;Mercearia;7;130,19;318,43;2229,01;1317,68;Cartão Débito;Loja Física;Sul;RS;2016-02-14;2016;2;201602
214;83829;2336;Vestuário;Tênis;8;241,95;305,11;2440,88;505,28;Cartão Débito;Marketplace;Norte;ES;2024-06-20;2024;6;202406
215;84898;5031;Vestuário;Tênis;8;194,08;439,47;3515,76;1963,12;PIX;E-commerce;Norte;PE;2020-02-29;2020;2;202002
216;14517;5819;Eletrônicos;TVs;10;159,21;251,07;2510,7;918,6;Cartão Débito;Loja Física;Nordeste;SC;2023-11-05;2023;11;202311
217;47054;7010;Móveis;Cadeiras;4;391,59;537,05;2148,2;581,84;Boleto;Loja Física;Nordeste;DF;2023-12-13;2023;12;202312
218;57293;1772;Móveis;Sofás;9;256,81;496,82;4471,38;2160,09;Dinheiro;Loja Física;Sudeste;RJ;2018-08-08;2018;8;201808
219;56642;4119;Alimentos;Snacks;5;446,22;954,74;4773,7;2542,6;PIX;Marketplace;Centro-Oeste;MG;2023-05-10;2023;5;202305
220;66235;8299;Escritório;Papelaria;6;38,85;50,07;300,42;67,32;Dinheiro;Loja Física;Sudeste;RJ;2016-12-22;2016;12;201612
221;25915;3309;Móveis;Mesas;9;259,32;530,1;4770,9;2437,02;Boleto;Loja Física;Centro-Oeste;PE;2021-10-10;2021;10;202110
222;14099;7319;Vestuário;Calças;9;245,45;508,2;4573,8;2364,75;PIX;E-commerce;Centro-Oeste;SC;2023-05-30;2023;5;202305
223;11382;6239;Escritório;Informática;3;387,68;663,38;1990,14;827,1;Cartão Débito;Marketplace;Nordeste;RJ;2024-04-04;2024;4;202404
224;34830;4375;Escritório;Organização;9;436,87;606,89;5462,01;1530,18;Boleto;Marketplace;Nordeste;MG;2018-09-17;2018;9;201809
225;16474;6586;Alimentos;Bebidas;1;272,84;606,43;606,43;333,59;Cartão Débito;E-commerce;Norte;AM;2019-10-18;2019;10;201910
226;46867;1988;Escritório;Papelaria;3;124,4;229,94;689,82;316,62;Cartão Crédito;Loja Física;Sudeste;CE;2022-06-05;2022;6;202206
227;26246;5749;Vestuário;Camisetas;10;106,86;212,96;2129,6;1061;Cartão Débito;Marketplace;Norte;BA;2019-03-25;2019;3;201903
228;16389;3293;Móveis;Armários;8;338,71;443,02;3544,16;834,48;Cartão Débito;E-commerce;Sudeste;PR;2021-06-28;2021;6;202106
229;54596;4501;Escritório;Organização;10;300,1;548,19;5481,9;2480,9;Boleto;E-commerce;Sul;AM;2016-04-24;2016;4;201604
230;31713;4169;Escritório;Impressão;4;144,61;215,81;863,24;284,8;Cartão Crédito;E-commerce;Sul;SP;2018-01-09;2018;1;201801
231;61939;5196;Vestuário;Calças;10;307,85;759,35;7593,5;4515;PIX;Marketplace;Centro-Oeste;PA;2016-02-23;2016;2;201602
232;60619;6824;Móveis;Mesas;8;45,93;78,25;626;258,56;Boleto;E-commerce;Sul;SP;2024-03-27;2024;3;202403
233;23436;3489;Eletrônicos;TVs;9;427,37;1059,15;9532,35;5686,02;Cartão Débito;Loja Física;Centro-Oeste;CE;2024-03-30;2024;3;202403
234;40187;2534;Escritório;Informática;1;221,38;401,33;401,33;179,95;Boleto;Marketplace;Sudeste;PR;2018-03-21;2018;3;201803
235;35279;8115;Alimentos;Bebidas;6;43,48;57,99;347,94;87,06;Dinheiro;Marketplace;Centro-Oeste;MG;2021-06-17;2021;6;202106
236;96218;1496;Vestuário;Calças;1;264,63;343,65;343,65;79,02;Cartão Crédito;E-commerce;Sul;RJ;2022-08-01;2022;8;202208
237;12797;2675;Vestuário;Tênis;10;151,16;263,59;2635,9;1124,3;Cartão Débito;E-commerce;Sudeste;SC;2016-04-19;2016;4;201604
238;81576;2654;Móveis;Sofás;4;300,61;595,78;2383,12;1180,68;Cartão Débito;E-commerce;Sul;ES;2019-05-25;2019;5;201905
239;12855;5370;Vestuário;Tênis;3;93,68;225,48;676,44;395,4;Dinheiro;Loja Física;Centro-Oeste;PR;2016-11-02;2016;11;201611
240;37666;7882;Alimentos;Mercearia;6;97,15;231,58;1389,48;806,58;Dinheiro;Marketplace;Centro-Oeste;AM;2019-09-18;2019;9;201909
241;85644;1191;Móveis;Mesas;1;240,67;434,14;434,14;193,47;PIX;Loja Física;Nordeste;AM;2017-11-03;2017;11;201711
242;43879;7718;Alimentos;Mercearia;4;417,09;772,74;3090,96;1422,6;Dinheiro;Marketplace;Centro-Oeste;BA;2023-11-11;2023;11;202311
243;12441;2204;Vestuário;Camisetas;9;371,13;686,68;6180,12;2839,95;PIX;E-commerce;Sul;PR;2017-11-23;2017;11;201711
244;45582;9833;Alimentos;Bebidas;3;165,34;287,23;861,69;365,67;Boleto;Marketplace;Sul;MG;2022-06-14;2022;6;202206
245;38259;1329;Eletrônicos;TVs;5;353,74;867,96;4339,8;2571,1;Cartão Crédito;Marketplace;Norte;CE;2021-06-12;2021;6;202106
246;62694;6798;Móveis;Mesas;10;103,34;199,44;1994,4;961;Cartão Crédito;Loja Física;Sul;SC;2023-10-04;2023;10;202310
247;13595;1416;Vestuário;Jaquetas;7;307,08;400,66;2804,62;655,06;Dinheiro;E-commerce;Norte;PR;2021-12-24;2021;12;202112
248;48967;8656;Eletrônicos;Notebooks;7;363,78;881,88;6173,16;3626,7;PIX;Marketplace;Norte;MT;2023-09-20;2023;9;202309
249;49876;7559;Alimentos;Bebidas;6;355,58;662,43;3974,58;1841,1;Dinheiro;Marketplace;Centro-Oeste;BA;2015-10-31;2015;10;201510
250;62435;6099;Escritório;Impressão;5;278,15;408,12;2040,6;649,85;Boleto;E-commerce;Sudeste;MT;2022-06-24;2022;6;202206
251;49829;8662;Móveis;Cadeiras;8;442,44;544,13;4353,04;813,52;Boleto;Loja Física;Nordeste;MT;2023-04-03;2023;4;202304
252;14246;4796;Móveis;Armários;10;402,5;761,76;7617,6;3592,6;PIX;Marketplace;Sudeste;PE;2017-01-02;2017;1;201701
253;52968;2703;Móveis;Cadeiras;7;383,79;678,58;4750,06;2063,53;Dinheiro;Marketplace;Sudeste;MG;2015-04-29;2015;4;201504
254;90710;3239;Eletrônicos;Acessórios;7;288,16;719,12;5033,84;3016,72;Cartão Débito;Marketplace;Sudeste;PR;2017-08-08;2017;8;201708
255;66788;6112;Vestuário;Jaquetas;10;143,76;281,33;2813,3;1375,7;PIX;E-commerce;Sudeste;PA;2016-08-18;2016;8;201608
256;17542;9844;Móveis;Cadeiras;7;321,45;393,37;2753,59;503,44;Boleto;Marketplace;Sul;PE;2021-08-11;2021;8;202108
257;42019;9171;Eletrônicos;Acessórios;9;211,01;405,19;3646,71;1747,62;Boleto;Marketplace;Sudeste;AM;2021-04-10;2021;4;202104
258;46573;4435;Vestuário;Tênis;8;290,62;483,36;3866,88;1541,92;PIX;Marketplace;Norte;MT;2016-02-20;2016;2;201602
259;70591;7418;Eletrônicos;Notebooks;9;362,96;666,12;5995,08;2728,44;PIX;Marketplace;Centro-Oeste;GO;2024-07-01;2024;7;202407
260;20200;8840;Móveis;Armários;8;357,9;890,48;7123,84;4260,64;Cartão Débito;E-commerce;Norte;MG;2021-11-28;2021;11;202111
261;94683;3102;Móveis;Sofás;10;144,61;188,61;1886,1;440;PIX;Loja Física;Centro-Oeste;ES;2018-09-13;2018;9;201809
262;22503;1105;Alimentos;Bebidas;5;142,71;318,35;1591,75;878,2;Boleto;Loja Física;Norte;SP;2018-11-18;2018;11;201811
263;62863;1618;Móveis;Armários;9;400,83;974,06;8766,54;5159,07;Boleto;E-commerce;Norte;RS;2024-12-31;2024;12;202412
264;36444;4847;Escritório;Papelaria;1;131,45;217,68;217,68;86,23;Cartão Débito;E-commerce;Centro-Oeste;SC;2015-07-14;2015;7;201507
265;74601;6978;Eletrônicos;Notebooks;4;308,03;639,1;2556,4;1324,28;Cartão Débito;Loja Física;Centro-Oeste;MG;2020-04-16;2020;4;202004
266;31977;8672;Escritório;Impressão;6;197,16;349,28;2095,68;912,72;Cartão Débito;Loja Física;Norte;DF;2024-02-13;2024;2;202402
267;51559;7037;Eletrônicos;TVs;4;283,21;595,13;2380,52;1247,68;Dinheiro;Marketplace;Sudeste;DF;2016-02-09;2016;2;201602
268;82348;6055;Eletrônicos;Acessórios;4;25,09;39,92;159,68;59,32;Cartão Débito;E-commerce;Nordeste;SC;2021-12-29;2021;12;202112
269;59827;3649;Eletrônicos;Acessórios;9;58,67;129,07;1161,63;633,6;Cartão Crédito;Marketplace;Nordeste;BA;2016-10-22;2016;10;201610
270;44600;8274;Alimentos;Congelados;8;346,25;766,56;6132,48;3362,48;Boleto;Marketplace;Sudeste;PE;2016-06-30;2016;6;201606
271;14851;9723;Alimentos;Congelados;7;97,15;212,4;1486,8;806,75;Dinheiro;Loja Física;Nordeste;PA;2021-11-04;2021;11;202111
272;82745;9300;Móveis;Sofás;9;328,48;783,4;7050,6;4094,28;Cartão Crédito;E-commerce;Nordeste;PR;2020-08-04;2020;8;202008
273;29960;1742;Eletrônicos;Celulares;4;139,2;232,75;931;374,2;Dinheiro;Marketplace;Sul;MG;2024-12-10;2024;12;202412
274;75472;8191;Eletrônicos;TVs;2;151,28;338,45;676,9;374,34;Cartão Crédito;Loja Física;Sudeste;RJ;2024-07-26;2024;7;202407
275;50734;8568;Vestuário;Tênis;2;124,46;222,2;444,4;195,48;PIX;E-commerce;Nordeste;CE;2021-08-31;2021;8;202108
276;83652;5471;Eletrônicos;TVs;8;395,61;507,43;4059,44;894,56;Cartão Crédito;Loja Física;Nordeste;CE;2016-05-12;2016;5;201605
277;89694;2581;Eletrônicos;Celulares;3;122,09;223,58;670,74;304,47;Boleto;Marketplace;Nordeste;AM;2019-07-23;2019;7;201907
278;14712;1238;Eletrônicos;Acessórios;10;422,29;990,69;9906,9;5684;PIX;Loja Física;Nordeste;PA;2021-03-05;2021;3;202103
279;57754;5011;Alimentos;Congelados;9;196,17;259,21;2332,89;567,36;Dinheiro;E-commerce;Sul;RS;2022-02-17;2022;2;202202
280;85990;1007;Vestuário;Calças;6;88,15;115,14;690,84;161,94;Cartão Crédito;Marketplace;Norte;CE;2020-12-28;2020;12;202012
281;93241;7722;Escritório;Impressão;7;197,86;322,76;2259,32;874,3;Cartão Crédito;Loja Física;Norte;BA;2024-11-08;2024;11;202411
282;62134;4645;Vestuário;Calças;9;441,7;1007,15;9064,35;5089,05;PIX;Marketplace;Nordeste;SP;2015-09-02;2015;9;201509
283;10577;2264;Eletrônicos;Celulares;6;140,49;277,58;1665,48;822,54;Dinheiro;Loja Física;Nordeste;PE;2017-09-06;2017;9;201709
284;84942;6381;Alimentos;Mercearia;7;344,07;591,33;4139,31;1730,82;Cartão Crédito;E-commerce;Sudeste;DF;2015-02-11;2015;2;201502
285;43805;7833;Vestuário;Tênis;10;297,04;499,54;4995,4;2025;PIX;Marketplace;Norte;PA;2021-10-30;2021;10;202110
286;77911;1262;Alimentos;Bebidas;7;354,43;850,27;5951,89;3470,88;Dinheiro;Loja Física;Sul;RJ;2015-07-11;2015;7;201507
287;62167;7966;Móveis;Armários;3;218,68;530,4;1591,2;935,16;Cartão Crédito;Marketplace;Sul;RS;2019-05-24;2019;5;201905
288;69402;2187;Vestuário;Jaquetas;1;151,09;206,99;206,99;55,9;PIX;Marketplace;Sul;PR;2024-03-27;2024;3;202403
289;66312;9549;Eletrônicos;TVs;4;474,04;1067,64;4270,56;2374,4;Dinheiro;Loja Física;Norte;BA;2017-08-23;2017;8;201708
290;18818;5068;Escritório;Papelaria;5;362,3;481,66;2408,3;596,8;Cartão Crédito;E-commerce;Sudeste;MT;2022-09-09;2022;9;202209
291;58420;4265;Móveis;Armários;4;499,68;816,52;3266,08;1267,36;Cartão Crédito;E-commerce;Nordeste;MG;2015-02-02;2015;2;201502
292;56533;2192;Eletrônicos;Notebooks;3;348,68;606,7;1820,1;774,06;Cartão Débito;Loja Física;Sudeste;CE;2020-10-25;2020;10;202010
293;91914;7226;Eletrônicos;TVs;5;408,76;839,9;4199,5;2155,7;Boleto;E-commerce;Nordeste;PE;2017-12-31;2017;12;201712
294;53625;5938;Vestuário;Tênis;2;279,19;668,83;1337,66;779,28;PIX;Marketplace;Sul;SP;2021-10-02;2021;10;202110
295;60443;8208;Vestuário;Tênis;10;228,61;338,38;3383,8;1097,7;Dinheiro;E-commerce;Nordeste;AM;2019-11-07;2019;11;201911
296;89976;3907;Escritório;Papelaria;3;195,87;284,45;853,35;265,74;Boleto;E-commerce;Centro-Oeste;CE;2017-11-02;2017;11;201711
297;96945;2683;Vestuário;Jaquetas;7;36,93;66,37;464,59;206,08;Dinheiro;E-commerce;Centro-Oeste;RJ;2022-11-16;2022;11;202211
298;35086;6756;Escritório;Impressão;3;359,72;733,15;2199,45;1120,29;Boleto;Loja Física;Norte;DF;2018-01-31;2018;1;201801
299;17693;6442;Escritório;Impressão;2;335,2;755,8;1511,6;841,2;Dinheiro;E-commerce;Norte;PA;2015-01-30;2015;1;201501
300;45745;6636;Vestuário;Calças;10;457,69;651,66;6516,6;1939,7;Dinheiro;E-commerce;Nordeste;GO;2019-04-03;2019;4;201904
301;63219;5956;Eletrônicos;Celulares;6;63,51;123,29;739,74;358,68;Cartão Débito;Loja Física;Centro-Oeste;DF;2017-01-14;2017;1;201701
302;79164;5603;Alimentos;Snacks;4;11,99;26,69;106,76;58,8;Cartão Crédito;Loja Física;Norte;DF;2018-08-31;2018;8;201808
303;45173;7972;Escritório;Organização;10;409,63;828,93;8289,3;4193;Dinheiro;Loja Física;Centro-Oeste;AM;2018-04-26;2018;4;201804
304;43276;7346;Vestuário;Camisetas;8;293,15;605,32;4842,56;2497,36;Dinheiro;Loja Física;Nordeste;SP;2021-07-27;2021;7;202107
305;19257;5946;Eletrônicos;Celulares;4;147,95;229,75;919;327,2;Cartão Débito;Loja Física;Centro-Oeste;PE;2018-08-22;2018;8;201808
306;66059;1416;Alimentos;Congelados;3;48,92;70,77;212,31;65,55;Boleto;Marketplace;Centro-Oeste;GO;2018-05-16;2018;5;201805
307;58837;5370;Eletrônicos;Notebooks;6;128,57;259,3;1555,8;784,38;Cartão Débito;Marketplace;Sul;PA;2017-08-04;2017;8;201708
308;31984;8737;Alimentos;Mercearia;9;488,73;791,92;7127,28;2728,71;Cartão Débito;Loja Física;Sudeste;MG;2022-03-02;2022;3;202203
309;84508;5080;Alimentos;Congelados;4;175,41;278,62;1114,48;412,84;Cartão Débito;E-commerce;Sudeste;ES;2023-06-24;2023;6;202306
310;92898;8683;Eletrônicos;Notebooks;3;420,83;806,7;2420,1;1157,61;Boleto;E-commerce;Sudeste;RJ;2022-11-05;2022;11;202211
311;31431;2654;Escritório;Organização;6;414,35;737,97;4427,82;1941,72;Boleto;E-commerce;Nordeste;BA;2017-01-12;2017;1;201701
312;75703;2258;Vestuário;Tênis;10;104,73;236,22;2362,2;1314,9;Boleto;Loja Física;Nordeste;CE;2015-01-14;2015;1;201501
313;23980;5653;Escritório;Papelaria;1;97,72;229,81;229,81;132,09;PIX;Marketplace;Norte;RS;2018-04-14;2018;4;201804
314;37111;2734;Escritório;Organização;10;262,54;408,16;4081,6;1456,2;Dinheiro;E-commerce;Norte;SP;2017-10-29;2017;10;201710
315;50273;3452;Vestuário;Calças;3;82,73;116,08;348,24;100,05;Dinheiro;E-commerce;Centro-Oeste;ES;2015-12-04;2015;12;201512
316;93130;3246;Móveis;Armários;3;44,66;91,29;273,87;139,89;Boleto;E-commerce;Sul;RJ;2024-10-23;2024;10;202410
317;77572;6034;Alimentos;Mercearia;6;63,33;101,28;607,68;227,7;Cartão Crédito;Loja Física;Sudeste;RJ;2017-07-30;2017;7;201707
318;24341;1063;Vestuário;Camisetas;10;126,1;204,8;2048;787;PIX;Marketplace;Sul;SC;2015-12-18;2015;12;201512
319;61363;6765;Móveis;Mesas;1;341,49;831,64;831,64;490,15;Cartão Crédito;E-commerce;Sudeste;DF;2024-09-11;2024;9;202409
320;82136;4323;Alimentos;Mercearia;5;136,1;305,89;1529,45;848,95;Boleto;Marketplace;Norte;MT;2016-03-28;2016;3;201603
321;37439;3606;Móveis;Cadeiras;9;357,02;649,57;5846,13;2632,95;Dinheiro;Marketplace;Nordeste;SC;2021-04-26;2021;4;202104
322;80836;1576;Alimentos;Congelados;5;439,47;890,34;4451,7;2254,35;Cartão Crédito;Marketplace;Norte;BA;2019-11-01;2019;11;201911
323;51732;4298;Eletrônicos;Acessórios;5;231,24;463,02;2315,1;1158,9;PIX;Loja Física;Centro-Oeste;BA;2019-04-13;2019;4;201904
324;46552;3789;Alimentos;Congelados;3;484,88;802,16;2406,48;951,84;Cartão Débito;E-commerce;Sul;ES;2020-03-08;2020;3;202003
325;56967;4814;Vestuário;Tênis;3;448,05;697,2;2091,6;747,45;Dinheiro;E-commerce;Sul;DF;2021-03-28;2021;3;202103
326;58642;9155;Móveis;Mesas;9;400,41;595,04;5355,36;1751,67;PIX;E-commerce;Norte;PR;2024-08-24;2024;8;202408
327;75911;2333;Escritório;Impressão;6;105,71;226,6;1359,6;725,34;Cartão Crédito;E-commerce;Norte;ES;2024-09-08;2024;9;202409
328;91321;7775;Eletrônicos;Notebooks;9;80,7;115,53;1039,77;313,47;Boleto;E-commerce;Sudeste;PA;2023-11-16;2023;11;202311
329;44779;1714;Alimentos;Mercearia;2;305,79;581,79;1163,58;552;Cartão Crédito;E-commerce;Sul;RS;2016-08-20;2016;8;201608
330;57037;4839;Vestuário;Jaquetas;10;397,92;512,58;5125,8;1146,6;Cartão Crédito;Marketplace;Norte;DF;2018-07-28;2018;7;201807
331;84966;5374;Vestuário;Tênis;2;248,24;415,27;830,54;334,06;Cartão Débito;Marketplace;Sudeste;MG;2017-03-22;2017;3;201703
332;71551;1473;Escritório;Organização;1;34,35;47,88;47,88;13,53;Dinheiro;E-commerce;Sudeste;AM;2015-10-27;2015;10;201510
333;93654;2325;Eletrônicos;Notebooks;3;117,44;231,24;693,72;341,4;Dinheiro;Loja Física;Sul;SP;2021-12-15;2021;12;202112
334;29344;6193;Móveis;Mesas;3;160,58;319,05;957,15;475,41;PIX;E-commerce;Nordeste;AM;2021-04-11;2021;4;202104
335;23263;6464;Móveis;Mesas;3;403,67;810,09;2430,27;1219,26;PIX;E-commerce;Norte;AM;2021-11-10;2021;11;202111
336;25574;8532;Vestuário;Tênis;7;235,37;413,2;2892,4;1244,81;Boleto;Loja Física;Sul;DF;2022-10-15;2022;10;202210
337;29303;1937;Alimentos;Bebidas;2;165,4;255,06;510,12;179,32;Cartão Crédito;Loja Física;Sudeste;AM;2024-12-10;2024;12;202412
338;44784;3568;Alimentos;Mercearia;5;85,36;140,1;700,5;273,7;Dinheiro;Marketplace;Nordeste;SP;2023-12-16;2023;12;202312
339;25493;4269;Alimentos;Snacks;1;53,09;104,76;104,76;51,67;Dinheiro;E-commerce;Norte;ES;2016-07-25;2016;7;201607
340;43249;7073;Eletrônicos;Notebooks;3;91,99;221,8;665,4;389,43;Boleto;Loja Física;Centro-Oeste;DF;2021-03-20;2021;3;202103
341;33012;1590;Eletrônicos;Notebooks;3;396,05;894,27;2682,81;1494,66;Cartão Crédito;E-commerce;Centro-Oeste;PA;2018-08-05;2018;8;201808
342;59293;3152;Alimentos;Mercearia;4;448,05;645,33;2581,32;789,12;Cartão Débito;Loja Física;Sudeste;DF;2023-02-25;2023;2;202302
343;54103;6818;Eletrônicos;Notebooks;1;128,89;245,67;245,67;116,78;Cartão Débito;E-commerce;Norte;PE;2016-03-26;2016;3;201603
344;77093;3965;Escritório;Impressão;7;126,82;290,78;2035,46;1147,72;PIX;Marketplace;Sul;AM;2020-11-21;2020;11;202011
345;17217;3077;Móveis;Cadeiras;9;72,26;102,09;918,81;268,47;Cartão Débito;E-commerce;Norte;PR;2018-10-23;2018;10;201810
346;82139;7834;Móveis;Mesas;10;480,58;1005,54;10055,4;5249,6;Dinheiro;Marketplace;Centro-Oeste;PR;2015-08-09;2015;8;201508
347;81422;3441;Eletrônicos;Acessórios;3;462,1;1018,87;3056,61;1670,31;Cartão Crédito;E-commerce;Nordeste;AM;2023-06-12;2023;6;202306
348;71285;4236;Escritório;Impressão;6;152,42;309,92;1859,52;945;Dinheiro;Marketplace;Nordeste;AM;2018-10-28;2018;10;201810
349;25002;8320;Eletrônicos;TVs;1;343,78;696,63;696,63;352,85;Boleto;Loja Física;Sudeste;ES;2016-07-21;2016;7;201607
350;56515;5207;Vestuário;Jaquetas;6;117,84;244,83;1468,98;761,94;Cartão Débito;E-commerce;Sul;GO;2019-08-05;2019;8;201908
351;30287;5327;Escritório;Organização;8;278,29;392,24;3137,92;911,6;Dinheiro;Loja Física;Sudeste;SP;2021-10-12;2021;10;202110
352;14962;7439;Escritório;Organização;1;381,2;902,15;902,15;520,95;Cartão Débito;Loja Física;Centro-Oeste;PA;2015-04-13;2015;4;201504
353;42756;7062;Eletrônicos;Notebooks;5;483,4;1024,81;5124,05;2707,05;Cartão Débito;E-commerce;Centro-Oeste;DF;2017-12-11;2017;12;201712
354;73634;2579;Alimentos;Congelados;5;283,04;365,31;1826,55;411,35;Boleto;Loja Física;Centro-Oeste;SP;2016-10-22;2016;10;201610
355;95747;3235;Vestuário;Calças;2;90,72;118,74;237,48;56,04;Boleto;Loja Física;Sudeste;DF;2016-03-17;2016;3;201603
356;79724;7302;Escritório;Papelaria;7;492,85;804,1;5628,7;2178,75;Dinheiro;Marketplace;Sul;SP;2020-06-25;2020;6;202006
357;22468;4143;Eletrônicos;TVs;9;322,22;765,17;6886,53;3986,55;PIX;Loja Física;Nordeste;MG;2018-10-08;2018;10;201810
358;33767;9616;Eletrônicos;TVs;10;164,55;369,68;3696,8;2051,3;Dinheiro;Loja Física;Sul;ES;2024-11-29;2024;11;202411
359;27480;4873;Vestuário;Tênis;6;383,62;645;3870;1568,28;PIX;Loja Física;Sul;AM;2018-08-02;2018;8;201808
360;92631;2861;Eletrônicos;Acessórios;9;278,48;404,64;3641,76;1135,44;Boleto;E-commerce;Norte;RJ;2017-10-30;2017;10;201710
361;44786;9574;Vestuário;Calças;3;276,97;500,51;1501,53;670,62;Boleto;E-commerce;Nordeste;SC;2021-11-20;2021;11;202111
362;45533;6980;Móveis;Cadeiras;10;37,09;60,92;609,2;238,3;Cartão Débito;E-commerce;Sul;SP;2021-06-24;2021;6;202106
363;59562;4469;Móveis;Mesas;9;284,08;453,91;4085,19;1528,47;Cartão Crédito;E-commerce;Sul;RJ;2021-06-25;2021;6;202106
364;49092;8824;Eletrônicos;Acessórios;8;434,67;553,33;4426,64;949,28;Boleto;Marketplace;Sudeste;PR;2020-01-15;2020;1;202001
365;90882;9258;Escritório;Papelaria;2;424,19;906,71;1813,42;965,04;PIX;Marketplace;Sul;DF;2017-02-23;2017;2;201702
